,tSa,tRa,tOa,pSa,sOa,sHc,sCc,sFan,tSaSp,pSaSp
2019-06-06 11:00,16.00217962,22.75351095,21.10924498,400.2006353,40,0,10.86866585,72.5098362,16,400
2019-06-06 12:00,15.98050499,22.69230747,23.3236316,401.9283829,40,0,14.1225117,72.60506821,16,400
2019-06-06 13:00,16.0476799,22.60439587,22.70392577,402.2309926,40,0,13.93754021,72.22327995,16,400
2019-06-06 14:00,15.9684298,22.53217316,23.5341959,401.0961278,40,0,13.42410819,71.12228775,16,400
2019-06-06 15:00,15.97429776,22.49313211,26.70739237,404.344518,40,0,13.55493085,69.14008713,16,400
2019-06-06 16:00,16.02682757,22.4815321,30.16950893,402.981074,40,0,12.88251193,68.31876373,16,400
2019-06-06 17:00,15.98188472,22.5128603,24.81080945,397.0001907,40,0,13.65325451,68.62121773,16,400
2019-06-06 18:00,15.68113589,22.52430296,24.21612676,397.8645604,40,0,14.75761747,69.09333611,15.7203176,400
2019-06-06 19:00,15.47365904,22.46013403,23.07055314,401.7714462,40,0,13.8266085,70.5560379,15.44516055,400
2019-06-06 20:00,16.26703715,22.34004879,21.68304571,199.9501063,0,0,7.127736568,34.6368885,14.63526003,400
2019-06-06 21:00,18.24049568,22.15510321,20.13788859,0,0,0,0,0,13,400
2019-06-06 22:00,19.11935282,22.03128815,18.69167805,0,0,0,0,0,13,400
2019-06-06 23:00,19.57634783,22.05433416,17.42253717,0,0,0,0,0,13,400
2019-06-07 0:00,19.7000103,22.05669689,16.12209574,0,0,0,0,0,13,400
2019-06-07 1:00,19.56022549,21.9552803,14.63240798,0,0,0.000678429,0,0,13,400
2019-06-07 2:00,19.31830788,21.9483223,13.46311728,0,0,0.002323884,0,0,13,400
2019-06-07 3:00,19.03282785,21.98290062,12.47536341,0,0,0,0,0,13,400
2019-06-07 4:00,18.82936478,22.12887669,11.7584362,0,0,0,0,0,13,400
2019-06-07 5:00,18.59096193,22.11843777,11.18451691,0,0,0.001402488,0,0,13,400
2019-06-07 6:00,18.38128233,22.20299101,11.20485226,0,0,0,0,0,13,400
2019-06-07 7:00,15.11721611,22.70715618,12.90603399,249.0752233,65.46192818,0,6.744136731,53.43285179,13.91496738,412.5
2019-06-07 8:00,16.00668669,22.78903818,16.27639246,397.2354685,96.90357208,0,6.37188975,71.43806648,16,400
2019-06-07 9:00,16.00907254,22.89503098,17.41519769,398.347379,96.90357208,0,7.708305279,72.41794586,16,400
2019-06-07 10:00,15.99358845,22.93284559,20.29786142,404.2024104,96.90357208,0,11.03734668,72.85519791,16,400
2019-06-07 11:00,16.0188036,22.89758873,22.89887746,401.9048894,40,0,13.71797196,73.02728271,16,400
2019-06-07 12:00,16.03663015,22.86263752,25.61727269,402.9820023,40,0,14.55746142,73.0824337,15.99557654,400
2019-06-07 13:00,16.00473499,22.76346159,25.95483208,403.5219981,40,0,14.31111638,71.93596268,15.93701712,400
2019-06-07 14:00,15.9830153,22.67838764,25.54595534,436.0967382,40,0,14.92784198,76.09177208,16,458.3333333
2019-06-07 15:00,15.99731398,22.62515259,26.15957769,410.9320831,40,0,14.53843721,73.95926285,16,425
2019-06-07 16:00,15.95383406,22.56654406,27.35954634,399.0251999,40,0,14.58584865,71.48511314,16,400
2019-06-07 17:00,15.98731232,22.55296135,25.35063203,405.121966,40,0,13.72925917,70.64728737,16,400
2019-06-07 18:00,15.98950934,22.51052999,24.8664093,400.9233246,40,0,14.28085486,69.09043694,16,400
2019-06-07 19:00,15.9464159,22.48476934,24.42112891,399.2215652,40,0,13.94817511,71.36322594,15.95000394,400
2019-06-07 20:00,16.37975121,22.35337543,23.3122263,201.089475,0,0,6.94407781,34.60135651,14.64493267,400
2019-06-07 21:00,18.84293032,22.3360796,21.76292292,0,0,0,0,0,13,400
2019-06-07 22:00,19.99273396,22.29227638,20.34793472,0,0,0,0,0,13,400
2019-06-07 23:00,20.3528204,22.24511576,19.15818818,0,0,0,0,0,13,400
2019-06-08 0:00,20.43999577,22.13553095,18.25210285,0,0,0,0,0,13,400
2019-06-08 1:00,20.36484671,22.05982924,17.2488505,0,0,0,0,0,13,400
2019-06-08 2:00,20.10805798,21.96532393,15.49203364,0,0,0.001704216,0,0,13,400
2019-06-08 3:00,19.74838734,21.80937099,14.65000486,0,0,0,0,0,13,400
2019-06-08 4:00,19.44143534,21.79575682,13.87522745,0,0,0.004524628,0,0,13,400
2019-06-08 5:00,19.13386774,21.77533579,12.95101341,0,0,0,0,0,13,400
2019-06-08 6:00,18.84694672,21.85414505,13.06195354,0,0,0,0,0,13,400
2019-06-08 7:00,18.71561384,22.18304443,14.56330919,0,0,0,0,0,13,400
2019-06-08 8:00,15.15608454,22.6100421,16.84863488,363.4376132,66.40814045,0,5.865426699,70.11548233,15.11576432,425
2019-06-08 9:00,16.00128651,22.55622816,19.4347194,397.2120768,95.30544281,0,8.764571746,70.04938889,16,400
2019-06-08 10:00,15.98508692,22.46871138,21.52175872,401.2245076,40,0,11.4453373,70.43796921,16,400
2019-06-08 11:00,15.98169661,22.45115995,23.00676028,399.7027868,40,0,13.46896823,70.47973442,16,400
2019-06-08 12:00,15.9919405,22.34722376,25.05801805,402.0344416,40,0,14.09748491,70.80652618,16,400
2019-06-08 13:00,16.06105804,22.27716684,26.22424062,406.5899124,40,0,14.26761055,70.0968132,16,400
2019-06-08 14:00,15.95841861,22.23488665,27.06993262,405.8656896,40,0,13.36128139,67.66267204,16,400
2019-06-08 15:00,15.99668646,22.23095798,31.69084009,399.6616058,40,0,12.93996398,65.89788818,16,400
2019-06-08 16:00,15.98067164,22.21807098,34.67496173,397.9836121,40,0,13.35550181,65.89758301,16,400
2019-06-08 17:00,15.98314309,22.18208313,28.70561473,400.8213069,40,0,14.27704811,67.9493866,16,400
2019-06-08 18:00,15.95196676,22.18168974,27.2166303,400.7507833,40,0,14.62671248,68.5782032,16,400
2019-06-08 19:00,18.08050537,22.63263083,25.91821957,0,0,0,0,0,13.24252129,400
2019-06-08 20:00,20.75087738,23.47020817,24.64725049,0,0,0,0,0,13,400
2019-06-08 21:00,21.82417536,23.28133154,23.04547882,0,0,0,0,0,13,400
2019-06-08 22:00,22.24042416,22.64456654,21.39671548,0,0,0,0,0,13,400
2019-06-08 23:00,22.27715921,22.40918827,19.74428495,0,0,0,0,0,13,400
2019-06-09 0:00,22.05413961,22.16727686,18.32300091,0,0,0,0,0,13,400
2019-06-09 1:00,21.90813208,22.13293648,17.17157841,0.835598065,0,0,0,0,13,400
2019-06-09 2:00,21.92602968,22.19383335,15.8425986,8.52346782,0,0,0,0,13,400
2019-06-09 3:00,21.67028093,22.10012245,14.83661127,23.29846191,0,0,0,0,13,400
2019-06-09 4:00,21.37115383,21.99404669,14.18314155,29.23121937,0,0,0,0,13,400
2019-06-09 5:00,21.0943265,21.90369272,13.54694955,23.26856408,0,0,0,0,13,400
2019-06-09 6:00,21.01749277,22.10009146,13.86740732,23.181785,0,0,0,0,13,400
2019-06-09 7:00,21.36256456,22.5860734,15.73982414,3.083782847,0,0,0,0,13,400
2019-06-09 8:00,17.51856971,22.8818531,18.5693868,161.7378235,75.14327736,0,5.816141129,47.9079237,13.3789766,425
2019-06-09 9:00,16.0254786,22.47204113,21.53107198,399.5606948,40,0,11.94730854,71.51495171,15.99320962,400
2019-06-09 10:00,16.01832676,22.49301052,24.88632329,398.4283283,40,0,14.44785055,71.85292816,16,400
2019-06-09 11:00,16.00376987,22.46642256,28.36405436,401.6035438,40,0,14.78499746,71.79339409,16,400
2019-06-09 12:00,15.97745061,22.4296279,30.1315616,399.9606042,40,0,15.76673683,71.73869133,16,400
2019-06-09 13:00,15.95305896,22.3730545,31.05255445,403.6388972,40,0,14.83974059,70.94424248,16,400
2019-06-09 14:00,16.05143809,22.3389802,31.66557948,405.5875737,40,0,14.97200775,69.27405357,16,400
2019-06-09 15:00,15.98107433,22.30506706,34.74110476,404.5974638,40,0,14.3433183,68.60098457,16,400
2019-06-09 16:00,16.07480264,22.27468061,35.50957235,402.1343102,40,0,14.58464321,68.32399559,16,400
2019-06-09 17:00,18.55988932,23.5213995,30.87975025,31.74058885,0,0,0,0,13.32068602,512.5
2019-06-09 18:00,21.66536188,26.05845594,30.02467219,0,0,0,0,0,13,600
2019-06-09 19:00,23.46196842,27.6572051,29.53459517,59.08162073,0,0,0,0,13,537.5
2019-06-09 20:00,20.86019564,23.95784283,27.77530829,114.1943319,0,0,0,0,13,437.5
2019-06-09 21:00,20.2425313,23.50213671,26.20678234,88.39048478,0,0,0,14.36127853,13,400
2019-06-09 22:00,19.84126949,23.21997643,24.40536372,67.50089205,0,0,0,11.84940243,13,400
2019-06-09 23:00,22.33789682,23.13136625,22.96063201,45.35691078,0,0,0,35.52062798,13,400
2019-06-10 0:00,23.36441898,23.03393793,21.43383694,50.74019799,0,0,0,12.75486183,13,400
2019-06-10 1:00,23.43805361,23.01156855,20.13024807,25.66509838,0,0,0,26.31456947,13,400
2019-06-10 2:00,22.72916937,22.88406992,20.50194899,72.40434374,0,0,0,0,13,400
2019-06-10 3:00,23.13110733,22.89542723,19.89804745,54.4004238,0,0,0,0,13,400
2019-06-10 4:00,23.080019,22.78583574,19.1021328,35.12137192,0,0,0,12.78534603,13,400
2019-06-10 5:00,22.97986746,22.77090883,18.38522847,28.10623609,0,0,0,12.66684532,13,400
2019-06-10 6:00,22.05250168,22.68238735,18.37647438,49.27405548,0,0,0,0,13,400
2019-06-10 7:00,16.07061768,22.66101837,19.73848089,245.5499713,80.10430145,0,13.30154276,54.22029114,13.52283851,412.5
2019-06-10 8:00,15.94131112,22.25214767,21.06484,402.6025263,95.95523071,0,11.27984413,71.3633213,15.98494967,400
2019-06-10 9:00,15.99499702,22.23824787,22.4170084,401.0219701,40,0,12.57631254,69.59460068,16,400
2019-06-10 10:00,16.0428381,22.25140381,23.68701681,398.5110168,40,0,13.7881314,70.91013527,16,400
2019-06-10 11:00,15.99490333,22.29243612,25.41257985,398.3610662,40,0,14.47128359,71.31722832,16,400
2019-06-10 12:00,15.97947454,22.36611795,28.69635741,395.6232173,40,0,15.49311908,72.85434532,16,400
2019-06-10 13:00,16.01452827,22.45665312,29.9829003,400.0802078,40,0,16.49964619,74.41597176,16,400
2019-06-10 14:00,15.96404099,22.44441366,28.98835977,400.8659159,40,0,14.89997514,74.20462036,16,400
2019-06-10 15:00,15.98289943,22.47103167,28.45277119,399.7936656,40,0,14.80747286,73.73760796,16.00833337,400
2019-06-10 16:00,15.99424601,22.4479537,27.93631522,399.6474787,40,0,14.87359365,73.31763077,16,400
2019-06-10 17:00,15.98019624,22.38347387,26.43697103,405.5433858,40,0,14.88225555,72.72740936,16,400
2019-06-10 18:00,15.97928143,22.38598967,24.66855367,403.1074219,40,0,14.37580951,71.17246819,16,400
2019-06-10 19:00,16.00818157,22.39166594,19.39040152,396.978452,100,0,13.87794161,69.45168877,16,400
2019-06-10 20:00,15.96482086,22.3199029,17.09472275,237.3197454,0,0,6.628580729,35.00925255,14.7751716,400
2019-06-10 21:00,16.49202633,22.27475643,16.63258394,0,0,0,0,0,13,400
2019-06-10 22:00,16.72625017,22.35653162,16.18351555,0,0,0,0,0,13,400
2019-06-10 23:00,16.71683598,22.5358243,15.78409735,0,0,0,0,0,13,400
2019-06-11 0:00,16.62603855,22.58394384,15.58347003,0,0,0,0,0,13,400
2019-06-11 1:00,16.53747416,22.61211872,15.60331853,0,0,0,0,0,13,400
2019-06-11 2:00,15.81426239,22.72984791,15.84318908,46.78205109,0,0,0,0,13,400
2019-06-11 3:00,15.21332502,22.87469482,16.09231885,45.41046015,0,0,0,11.33331108,13,400
2019-06-11 4:00,15.25227308,22.77548838,16.07476219,26.72646316,0,0,2.715321223,0,13,400
2019-06-11 5:00,15.22456717,22.77014637,14.43417724,71.67481105,0,0,0,0,13,400
2019-06-11 6:00,16.31215739,22.67530441,13.70208041,37.26240186,0,0,0,0,13,400
2019-06-11 7:00,15.25124431,22.65647125,12.87797403,276.392053,65.15948944,0,4.688493848,53.76669121,13.88605372,425
2019-06-11 8:00,15.97711825,22.48949862,13.85680103,402.1263046,96.10460663,0,3.0080206,69.34143257,16,400
2019-06-11 9:00,16.16617823,22.47558022,14.73327239,398.3161062,96.10460663,0,5.16296943,69.87926292,16,400
2019-06-11 10:00,16.09227037,22.49557352,15.68784809,398.7598826,96.10460663,0,5.549384753,69.88824272,15.95443606,400
2019-06-11 11:00,15.97757173,22.53281307,16.19534588,397.9707769,96.10460663,0,5.024368683,71.58930779,16,400
2019-06-11 12:00,16.04686022,22.56486607,17.06545512,401.8232981,96.10460663,0,6.012936592,71.92858696,16,400
2019-06-11 13:00,15.95879507,22.57357121,17.64777056,402.2290497,96.10460663,0,7.057346185,72.38326263,16,400
2019-06-11 14:00,16.05894089,22.51422358,18.24981848,405.3451233,96.10460663,0,8.03693072,71.1319561,16,400
2019-06-11 15:00,16.00291991,22.46489525,20.83906269,397.8296483,40,0,10.38094632,71.05000114,16,400
2019-06-11 16:00,15.97459292,22.49374819,23.35063871,401.2841059,40,0,13.22814671,71.03482628,16,400
2019-06-11 17:00,15.98040318,22.45220375,20.73929723,401.8329086,100,0,11.65796153,69.95635605,16,400
2019-06-11 18:00,16.02517867,22.42170286,20.31700357,401.0890783,100,0,11.13538917,70.34840393,16,400
2019-06-11 19:00,15.97703338,22.33787441,19.65699291,403.8935267,100,0,10.32892768,70.98594475,16,400
2019-06-11 20:00,16.15802288,22.18745375,18.63169479,202.5292098,0,0,4.717169921,34.73248291,14.68715525,400
2019-06-11 21:00,17.53510427,22.18773508,16.94418335,0,0,0,0,0,13,400
2019-06-11 22:00,18.22494221,22.15125132,15.76577028,0,0,0,0,0,13,400
2019-06-11 23:00,18.51982689,22.21520138,14.91989215,0,0,0,0,0,13,400
2019-06-12 0:00,18.58418798,22.2260375,14.06507047,0,0,0,0,0,13,400
2019-06-12 1:00,18.57525301,22.2136879,12.97464609,0,0,0,0,0,13,400
2019-06-12 2:00,18.47346735,22.21153784,12.35722367,0,0,0,0,0,13,400
2019-06-12 3:00,18.35622644,22.22781324,11.60138957,0,0,0,0,0,13,400
2019-06-12 4:00,18.17244816,22.23214293,11.16790136,0,0,0,0,0,13,400
2019-06-12 5:00,18.07872438,22.22329044,11.03707107,0,0,0,0,0,13,400
2019-06-12 6:00,18.04334641,22.39911509,11.97616196,0,0,0,0,0,13,400
2019-06-12 7:00,15.30332065,22.70317507,13.05470324,244.5710437,64.10045624,0,4.971095045,53.80168343,13.91671213,412.5
2019-06-12 8:00,15.98357463,22.72716331,14.96891181,399.8860448,95.38732147,0,4.073113898,70.16438293,16,400
2019-06-12 9:00,15.98274827,22.8366909,18.3068924,396.9854126,95.38732147,0,8.642558893,71.12156487,15.97078077,400
2019-06-12 10:00,16.07335854,22.84279633,21.64582602,401.2856115,40,0,11.91352956,71.97793007,15.96334219,400
2019-06-12 11:00,16.09910297,22.83806419,24.10859585,400.1576589,40,0,14.5662632,72.71133804,16,400
2019-06-12 12:00,15.99206305,22.77854013,25.67091115,398.370491,40,0,14.43108956,73.35940933,15.97531788,400
2019-06-12 13:00,16.01834965,22.69154453,26.05918503,400.4057058,40,0,15.35844835,74.26892471,15.98370473,400
2019-06-12 14:00,16.00412726,22.59539127,26.36687756,404.8147761,40,0,14.23740641,73.92014503,16,400
2019-06-12 15:00,16.04273272,22.55086899,29.04012235,403.9610291,40,0,14.62653875,73.08712006,16,400
2019-06-12 16:00,15.99457717,22.56169081,29.48799038,396.6877085,40,0,14.37950818,72.63960266,16,400
2019-06-12 17:00,16.03370261,22.53806448,25.3169384,402.3715642,40,0,14.95505683,73.66111183,16,400
2019-06-12 18:00,15.9574132,22.53009748,24.22079595,403.5604019,40,0,14.98436912,73.77574158,15.98351669,400
2019-06-12 19:00,15.92451501,22.51659918,23.15332222,401.851888,40,0,14.75624704,72.50619125,15.90002537,400
2019-06-12 20:00,16.29887342,22.41895485,21.83626588,204.2573639,0,0,6.839900176,34.95200539,14.68296727,400
2019-06-12 21:00,18.35616446,22.41083574,20.74327596,0,0,0,0,0,13,400
2019-06-12 22:00,19.38324594,22.45329666,19.53313382,0,0,0,0,0,13,400
2019-06-12 23:00,19.96772623,22.53601933,18.09177367,0,0,0,0,0,13,400
2019-06-13 0:00,20.07962513,22.52438354,16.98613675,0,0,0,0,0,13,400
2019-06-13 1:00,20.02107859,22.4731679,16.87779872,0,0,0,0,0,13,400
2019-06-13 2:00,19.9872036,22.48550081,16.5458223,0,0,0,0,0,13,400
2019-06-13 3:00,19.84960747,22.44191027,15.40797917,0,0,0,0,0,13,400
2019-06-13 4:00,16.60734224,22.99189568,15.04357227,23.70874261,0,0,6.685685476,16.51634789,13,400
2019-06-13 5:00,15.82677698,23.09462738,15.59052658,54.10047849,0,0,0,24.72067165,13,400
2019-06-13 6:00,14.60528278,23.09777737,16.09589529,50.39439901,0,0,0,14.52322197,13,400
2019-06-13 7:00,14.36770678,22.80631876,17.01377932,291.4986267,100,0,10.14935621,54.9400177,13.69911583,400
2019-06-13 8:00,15.981112,22.69505405,17.8551836,402.7852071,100,0,8.237986724,70.09062576,15.99030606,400
2019-06-13 9:00,16.04608774,22.67976761,18.94758574,392.7885208,100,0,9.072628975,69.31991959,16,400
2019-06-13 10:00,16.03867483,22.644382,19.6376756,402.4691137,100,0,9.985117753,70.54081917,16,400
2019-06-13 11:00,16.05394888,22.61974812,19.99193923,401.3111089,100,0,10.23867098,70.15879059,16,400
2019-06-13 12:00,15.94482446,22.59923887,20.12122504,399.738945,100,0,9.19138813,69.35510826,16,400
2019-06-13 13:00,15.97186756,22.62557936,21.69359239,398.5682576,70,0,12.19975551,70.69505501,16,400
2019-06-13 14:00,16.07953835,22.59130096,20.89957364,397.0302099,100,0,12.17647966,71.37722588,16,400
2019-06-13 15:00,15.98805189,22.51694107,20.48421224,400.8439509,100,0,10.5980703,71.40208817,16,400
2019-06-13 16:00,16.01006389,22.45078945,19.13508701,401.3336665,100,0,9.6208721,69.79081726,16,400
2019-06-13 17:00,16.02366257,22.46260595,16.58397071,402.0580088,100,0,5.753206889,68.52413368,16,400
2019-06-13 18:00,16.10696864,22.51358318,13.37217617,402.9530818,100,0,3.668285211,69.09841537,16,400
2019-06-13 19:00,15.89605188,22.6200242,12.87009382,399.75958,100,0,2.164939553,67.78055573,16,400
2019-06-13 20:00,16.04448533,22.42338753,12.5565087,203.0203932,0,10.51574071,1.744125585,33.96092415,14.74140604,400
2019-06-13 21:00,17.31776524,22.07799149,12.02869511,0,0,0.553719521,0,0,13,400
2019-06-13 22:00,17.80982924,22.04822922,12.22027747,0,0,0.003927469,0,0,13,400
2019-06-13 23:00,17.99269724,22.18024969,12.16836103,0,0,0,0,0,13,400
2019-06-14 0:00,18.09963655,22.26648378,12.11576271,0,0,0,0,0,13,400
2019-06-14 1:00,18.13867521,22.34553719,12.27426672,0,0,0,0,0,13,400
2019-06-14 2:00,18.17565775,22.39282036,12.47073634,0,0,0,0,0,13,400
2019-06-14 3:00,18.2646513,22.45314932,12.87737052,0,0,0,0,0,13,400
2019-06-14 4:00,18.39391661,22.51205635,13.42600123,0,0,0,0,0,13,400
2019-06-14 5:00,18.49934959,22.55723381,14.1876084,0,0,0,0,0,13,400
2019-06-14 6:00,18.59779644,22.62762499,14.38601081,0,0,0,0,0,13,400
2019-06-14 7:00,14.69022512,22.85485268,14.50600386,249.3474859,67.63879026,0,10.25302188,54.63313675,13.45473154,425
2019-06-14 8:00,15.96729088,22.70026875,14.56391875,402.6674805,99.81598663,0,3.394849062,69.98755455,15.9400421,400
2019-06-14 9:00,16.02240539,22.71230173,14.54312007,401.5572611,99.81598663,0,4.685075363,69.21908188,16,400
2019-06-14 10:00,15.96238208,22.75885201,14.94471693,394.6400884,99.81598663,0,4.052058657,69.50711632,15.98108673,400
2019-06-14 11:00,16.05610228,22.72093678,15.42507998,404.5486679,99.81598663,0,4.167506814,70.59153748,15.99204739,400
2019-06-14 12:00,15.95563912,22.72619009,14.77868319,399.3276698,99.81598663,0,4.372773925,70.74721527,15.97528513,437.5
2019-06-14 13:00,16.03809595,22.77428579,15.01284504,449.4489899,99.81598663,0,5.773791393,72.85458946,15.96831393,459.0909091
2019-06-14 14:00,15.9987793,22.7512579,15.9747688,448.5906703,99.81598663,0,6.411539157,74.05559349,16,443.1818182
2019-06-14 15:00,15.98583627,22.73559999,15.74981308,401.6090902,99.81598663,0,6.924376567,71.87935638,16.00833337,400
2019-06-14 16:00,15.93826604,22.72698355,16.84356117,401.6017583,99.81598663,0,7.049609343,71.36983871,15.9710869,400
2019-06-14 17:00,16.0202961,22.6396513,16.20229928,401.9737981,99.81598663,0,7.20119826,69.92133522,16,400
2019-06-14 18:00,16.00079942,22.5776248,17.53225899,399.4088287,99.81598663,0,8.217831294,69.63444138,16,400
2019-06-14 19:00,15.67538357,22.52747202,18.54377842,404.7457453,99.81598663,0,11.34521389,71.73662186,15.70095142,400
2019-06-14 20:00,16.11503196,22.43131876,18.00957712,205.5196267,0,10.19072254,4.625443776,34.71462631,14.78287395,400
2019-06-14 21:00,17.75152636,22.29380417,16.9660635,0,0,0.583730698,0,0,13,400
2019-06-14 22:00,18.42124557,22.26583576,16.27157529,0,0,0,0,0,13,400
2019-06-14 23:00,18.75605583,22.3349638,15.68586763,0,0,7.46067E-05,0,0,13,400
2019-06-15 0:00,18.95675707,22.35985994,15.50132863,0,0,0.0019028,0,0,13,400
2019-06-15 1:00,19.0613699,22.36974955,15.53658485,0,0,0,0,0,13,400
2019-06-15 2:00,19.01790094,22.3858366,15.58315531,0,0,0,0,0,13,400
2019-06-15 3:00,18.87031221,22.38946867,14.54184945,0,0,0,0,0,13,400
2019-06-15 4:00,18.70119572,22.40455437,13.93483591,0,0,0,0,0,13,400
2019-06-15 5:00,18.59239244,22.45253229,14.07605044,0,0,0,0,0,13,400
2019-06-15 6:00,18.58120918,22.48305273,14.68933344,0,0,0,0,0,13,400
2019-06-15 7:00,18.62364006,22.54471874,15.48140589,0,0,0,0,0,13,400
2019-06-15 8:00,14.21759033,22.78418732,16.42766285,353.9971123,67.58594513,0,7.563767989,70.8506279,14.67170246,425
2019-06-15 9:00,16.01355147,22.56257582,16.10624345,400.1218643,99.29423523,0,5.340311448,67.37556076,16,400
2019-06-15 10:00,15.98892593,22.51080465,16.04879252,400.1726329,99.29423523,0,4.29895699,67.15196037,16,400
2019-06-15 11:00,15.98756289,22.50228882,16.99797853,399.1839116,99.29423523,0,5.748962879,67.14724922,16,400
2019-06-15 12:00,15.93223548,22.44249105,16.2735796,400.2334951,99.29423523,0,5.328520536,67.05859184,16,400
2019-06-15 13:00,16.02085614,22.42569017,17.51502228,399.4092331,99.29423523,0,6.127889474,66.67680931,16,400
2019-06-15 14:00,16.00079155,22.40644026,16.8042113,401.1299616,99.29423523,0,6.387908379,66.57433128,16,400
2019-06-15 15:00,15.98428273,22.35225821,15.69951232,403.501503,99.29423523,0,5.422038476,66.29089737,16,400
2019-06-15 16:00,15.98360562,22.36446953,15.39521837,402.1567485,99.29423523,0,5.791791598,66.55084229,16,400
2019-06-15 17:00,15.99473763,22.3047924,15.22232199,401.0153707,99.29423523,0,5.681784471,66.25514221,16,400
2019-06-15 18:00,16.02060771,22.254426,15.01528025,402.4370422,99.29423523,0,5.2311879,66.19434929,16,400
2019-06-15 19:00,16.75306535,22.06416368,14.88679059,0,0,17.01130295,0,0,13.25198563,400
2019-06-15 20:00,17.73276901,22.07417488,15.0250303,0,0,0.238831997,0,0,13,400
2019-06-15 21:00,18.03838634,22.15085506,14.50128094,0,0,0,0,0,13,400
2019-06-15 22:00,18.1285243,22.16193485,14.10801045,0,0,0,0,0,13,400
2019-06-15 23:00,18.14523888,22.17564726,13.51684554,0,0,0.001310984,0,0,13,400
2019-06-16 0:00,18.03845549,22.1504879,12.70565685,0,0,0.000897328,0,0,13,400
2019-06-16 1:00,17.88969755,22.12637329,12.00945632,0,0,0,0,0,13,400
2019-06-16 2:00,17.6579361,21.97771883,11.36181402,0,0,0.001443545,0,0,13,400
2019-06-16 3:00,17.47408772,21.99404716,10.83336671,0,0,0,0,0,13,400
2019-06-16 4:00,17.27235651,21.92999983,10.52439944,0,0,0.005500992,0,0,13,400
2019-06-16 5:00,17.12338924,21.89892578,10.15462192,0,0,0.005062699,0,0,13,400
2019-06-16 6:00,17.01067209,22.00152588,10.33398596,0,0,0.001085997,0,0,13,400
2019-06-16 7:00,17.08623552,22.3313489,11.61387936,0,0,0,0,0,13,400
2019-06-16 8:00,15.12970805,22.85017776,13.45796331,161.5614306,62.92116928,0,3.424309889,36.02119637,13.16399149,425
2019-06-16 9:00,15.88169622,22.72970152,15.80805953,399.3551127,99.75004578,0,4.880285343,71.59586906,15.76647869,400
2019-06-16 10:00,15.93929052,22.79536009,18.06763426,397.1794688,99.75004578,0,6.616121213,71.61943436,16,400
2019-06-16 11:00,16.05280638,22.69535923,20.02888807,404.243248,99.75004578,0,8.239819765,71.26195526,16,400
2019-06-16 12:00,16.01129389,22.60439539,21.56530317,405.0146586,70,0,10.62938849,70.00694656,16,400
2019-06-16 13:00,16.00562167,22.53156281,21.68545882,396.6064326,40,0,10.64013926,69.88627434,16,400
2019-06-16 14:00,16.02294588,22.47729588,21.98181407,405.1867065,40,0,12.01928441,68.92556953,16,400
2019-06-16 15:00,15.98547053,22.46077394,21.43178368,403.801974,100,0,11.69770193,67.63907433,16,400
2019-06-16 16:00,16.02848005,22.42368746,21.17815272,400.3773829,100,0,9.402295033,67.54463577,16,400
2019-06-16 17:00,16.85899687,22.48958492,20.17757543,0,0,0,0,0,13.35220799,400
2019-06-16 18:00,18.40540218,22.73672152,20.03215504,0,0,0,0,0,13,400
2019-06-16 19:00,19.31489182,22.92933464,19.76101367,0,0,0,0,0,13,400
2019-06-16 20:00,19.82748127,22.8881259,18.78811328,0,0,0,0,0,13,400
2019-06-16 21:00,20.14667702,22.81104946,17.31269646,0,0,0,0,0,13,400
2019-06-16 22:00,20.0775342,22.64690495,16.15999937,0,0,0,0,0,13,400
2019-06-16 23:00,19.87796831,22.53590155,14.96581252,0,0,0,0,0,13,400
2019-06-17 0:00,19.61287832,22.49790859,14.19896094,0,0,0,0,0,13,400
2019-06-17 1:00,19.33684111,22.39313173,13.9925011,0,0,0,0,0,13,400
2019-06-17 2:00,19.1714673,22.49938822,13.60502656,0,0,0,0,0,13,400
2019-06-17 3:00,18.97582006,22.4616909,12.86345847,0,0,0,0,0,13,400
2019-06-17 4:00,18.77510357,22.41300344,12.33071756,0,0,0,0,0,13,400
2019-06-17 5:00,18.580194,22.41224098,11.60965029,0,0,0,0,0,13,400
2019-06-17 6:00,18.36016655,22.49943256,11.93064531,0,0,0,0,0,13,400
2019-06-17 7:00,14.58964038,22.8712697,13.55190372,235.0741753,62.61473111,0,7.585252364,54.30376625,13.58249466,412.5
2019-06-17 8:00,16.03526998,22.84279633,15.81506491,398.2212313,96.06409454,0,6.2368807,71.71673775,15.91034933,400
2019-06-17 9:00,15.97374868,22.95876026,18.41988595,404.1487826,96.06409454,0,8.202936014,72.24550629,15.984953,400
2019-06-17 10:00,16.0460875,22.97847986,20.5918115,401.7231657,96.06409454,0,10.20987113,71.978899,16,400
2019-06-17 11:00,16.02004433,22.909904,22.9754378,395.7520259,40,0,13.03994672,71.53969193,16,400
2019-06-17 12:00,16.0654974,22.8382163,24.35491244,402.1578487,40,0,14.07945983,72.2936039,15.98494134,400
2019-06-17 13:00,16.04495668,22.75564718,25.58999475,401.2019113,40,0,13.92466752,71.8323822,16,400
2019-06-17 14:00,16.00798535,22.70985937,26.00904655,397.8029034,40,0,14.19309187,71.63797188,16,400
2019-06-17 15:00,16.03380823,22.65930557,29.23913193,399.4557589,40,0,14.16595968,72.40588951,16,400
